"ID","Vehicles"
20170922041,40
20170922051,37
20170922061,43
20170922071,50
20170922081,60
20170922091,70
20170922101,90
20170922111,95
20170922121,107
20170922131,98
20170922141,92
20170922151,103
20170922161,99
20170922171,101
20170922181,110
20170922191,118
20170922201,103
20170922211,95
20170922221,88
20170922231,87
20170923001,83
20170923011,64
20170923021,58
20170923031,45
20170923041,40
20170923051,37
20170923061,43
20170923071,50
20170923081,60
20170923091,70
20170923101,90
20170923111,95
20170923121,107
20170923131,98
20170923141,92
20170923151,103
20170923161,99
20170923171,99
20170923181,111
20170923191,118
20170923201,103
20170923211,95
20170923221,88
20170923231,87
20170924001,83
20170924011,63
20170924021,58
20170924031,44
20170924041,40
20170924051,37
20170924061,43
20170924071,50
20170924081,60
20170924091,70
20170924101,90
20170924111,95
20170924121,107
20170924131,98
20170924141,92
20170924151,103
20170924161,99
20170924171,99
20170924181,111
20170924191,118
20170924201,103
20170924211,95
20170924221,88
20170924231,87
20170925001,83
20170925011,64
20170925021,58
20170925031,45
20170925041,40
20170925051,37
20170925061,43
20170925071,50
20170925081,60
20170925091,71
20170925101,90
20170925111,95
20170925121,107
20170925131,98
20170925141,92
20170925151,104
20170925161,100
20170925171,101
20170925181,111
20170925191,118
20170925201,103
20170925211,95
20170925221,88
20170925231,87
20170926001,83
20170926011,65
20170926021,58
20170926031,47
20170926041,40
20170926051,37
20170926061,43
20170926071,50
20170926081,60
20170926091,71
20170926101,90
20170926111,95
20170926121,107
20170926131,98
20170926141,92
20170926151,104
20170926161,100
20170926171,102
20170926181,111
20170926191,118
20170926201,103
20170926211,95
20170926221,88
20170926231,87
20170927001,83
20170927011,67
20170927021,58
20170927031,49
20170927041,40
20170927051,37
20170927061,43
20170927071,50
20170927081,60
20170927091,71
20170927101,90
20170927111,95
20170927121,107
20170927131,99
20170927141,92
20170927151,104
20170927161,100
20170927171,102
20170927181,111
20170927191,118
20170927201,103
20170927211,96
20170927221,88
20170927231,87
20170928001,83
20170928011,67
20170928021,58
20170928031,49
20170928041,40
20170928051,37
20170928061,43
20170928071,50
20170928081,60
20170928091,71
20170928101,91
20170928111,95
20170928121,108
20170928131,99
20170928141,92
20170928151,104
20170928161,100
20170928171,102
20170928181,111
20170928191,119
20170928201,103
20170928211,95
20170928221,88
20170928231,87
20170929001,83
20170929011,65
20170929021,58
20170929031,47
20170929041,40
20170929051,37
20170929061,43
20170929071,50
20170929081,60
20170929091,71
20170929101,91
20170929111,95
20170929121,108
20170929131,99
20170929141,92
20170929151,104
20170929161,100
20170929171,102
20170929181,111
20170929191,119
20170929201,103
20170929211,95
20170929221,88
20170929231,87
20170930001,83
20170930011,64
20170930021,58
20170930031,45
20170930041,40
20170930051,37
20170930061,43
20170930071,50
20170930081,61
20170930091,71
20170930101,91
20170930111,95
20170930121,108
20170930131,99
20170930141,92
20170930151,104
20170930161,100
20170930171,100
20170930181,111
20170930191,119
20170930201,103
20170930211,95
20170930221,88
20170930231,87
20171001001,83
20171001011,63
20171001021,58
20171001031,44
20171001041,40
20171001051,37
20171001061,43
20171001071,50
20171001081,61
20171001091,71
20171001101,91
20171001111,95
20171001121,108
20171001131,99
20171001141,92
20171001151,104
20171001161,100
20171001171,100
20171001181,112
20171001191,119
20171001201,103
20171001211,95
20171001221,88
20171001231,87
20171002001,83
20171002011,64
20171002021,58
20171002031,45
20171002041,40
20171002051,37
20171002061,43
20171002071,50
20171002081,61
20171002091,71
20171002101,91
20171002111,95
20171002121,108
20171002131,99
20171002141,92
20171002151,104
20171002161,100
20171002171,102
20171002181,112
20171002191,119
20171002201,103
20171002211,95
20171002221,88
20171002231,87
20171003001,83
20171003011,65
20171003021,58
20171003031,47
20171003041,40
20171003051,37
20171003061,43
20171003071,50
20171003081,61
20171003091,71
20171003101,91
20171003111,95
20171003121,108
20171003131,99
20171003141,92
20171003151,105
20171003161,100
20171003171,103
20171003181,112
20171003191,119
20171003201,103
20171003211,95
20171003221,88
20171003231,87
20171004001,83
20171004011,67
20171004021,58
20171004031,48
20171004041,40
20171004051,37
20171004061,43
20171004071,50
20171004081,61
20171004091,71
20171004101,91
20171004111,95
20171004121,108
20171004131,99
20171004141,92
20171004151,105
20171004161,101
20171004171,102
20171004181,112
20171004191,119
20171004201,103
20171004211,95
20171004221,88
20171004231,87
20171005001,83
20171005011,67
20171005021,58
20171005031,49
20171005041,40
20171005051,37
20171005061,43
20171005071,50
20171005081,61
20171005091,71
20171005101,91
20171005111,95
20171005121,108
20171005131,99
20171005141,92
20171005151,105
20171005161,101
20171005171,102
20171005181,112
20171005191,120
20171005201,103
20171005211,95
20171005221,88
20171005231,87
20171006001,83
20171006011,65
20171006021,58
20171006031,47
20171006041,40
20171006051,37
20171006061,43
20171006071,50
20171006081,61
20171006091,71
20171006101,91
20171006111,95
20171006121,108
20171006131,100
20171006141,92
20171006151,105
20171006161,101
20171006171,102
20171006181,112
20171006191,120
20171006201,103
20171006211,95
20171006221,88
20171006231,87
20171007001,83
20171007011,64
20171007021,58
20171007031,45
20171007041,40
20171007051,37
20171007061,43
20171007071,50
20171007081,61
20171007091,71
20171007101,91
20171007111,95
20171007121,109
20171007131,100
20171007141,92
20171007151,105
20171007161,101
20171007171,101
20171007181,112
20171007191,120
20171007201,103
20171007211,95
20171007221,88
20171007231,87
20171008001,83
20171008011,63
20171008021,58
20171008031,44
20171008041,40
20171008051,37
20171008061,43
20171008071,50
20171008081,61
20171008091,71
20171008101,92
20171008111,95
20171008121,109
20171008131,100
20171008141,92
20171008151,105
20171008161,101
20171008171,101
20171008181,113
20171008191,120
20171008201,103
20171008211,95
20171008221,88
20171008231,87
20171009001,83
20171009011,64
20171009021,58
20171009031,45
20171009041,40
20171009051,37
20171009061,43
20171009071,50
20171009081,61
20171009091,72
20171009101,92
20171009111,95
20171009121,109
20171009131,100
20171009141,92
20171009151,105
20171009161,101
20171009171,103
20171009181,113
20171009191,120
20171009201,103
20171009211,95
20171009221,88
20171009231,87
20171010001,83
20171010011,65
20171010021,58
20171010031,47
20171010041,40
20171010051,37
20171010061,43
20171010071,50
20171010081,61
20171010091,72
20171010101,92
20171010111,95
20171010121,109
20171010131,100
20171010141,92
20171010151,105
20171010161,101
20171010171,103
20171010181,113
20171010191,120
20171010201,103
20171010211,95
20171010221,88
20171010231,87
20171011001,83
20171011011,66
20171011021,58
20171011031,48
20171011041,40
20171011051,37
20171011061,43
20171011071,50
20171011081,61
20171011091,72
20171011101,92
20171011111,95
20171011121,109
20171011131,100
20171011141,92
20171011151,105
20171011161,101
20171011171,103
20171011181,113
20171011191,120
20171011201,103
20171011211,95
20171011221,88
20171011231,87
20171012001,83
20171012011,66
20171012021,58
20171012031,48
20171012041,40
20171012051,37
20171012061,43
20171012071,50
20171012081,61
20171012091,72
20171012101,92
20171012111,95
20171012121,109
20171012131,100
20171012141,92
20171012151,106
20171012161,101
20171012171,103
20171012181,113
20171012191,121
20171012201,103
20171012211,95
20171012221,88
20171012231,87
20171013001,83
20171013011,65
20171013021,58
20171013031,47
20171013041,40
20171013051,37
20171013061,43
20171013071,50
20171013081,61
20171013091,72
20171013101,92
20171013111,95
20171013121,109
20171013131,100
20171013141,92
20171013151,106
20171013161,102
20171013171,103
20171013181,113
20171013191,121
20171013201,103
20171013211,95
20171013221,88
20171013231,87
20171014001,83
20171014011,64
20171014021,58
20171014031,45
20171014041,40
20171014051,37
20171014061,43
20171014071,50
20171014081,61
20171014091,72
20171014101,92
20171014111,95
20171014121,109
20171014131,100
20171014141,92
20171014151,106
20171014161,102
20171014171,102
20171014181,113
20171014191,121
20171014201,103
20171014211,95
20171014221,88
20171014231,87
20171015001,83
20171015011,63
20171015021,58
20171015031,44
20171015041,40
20171015051,37
20171015061,43
20171015071,50
20171015081,62
20171015091,72
20171015101,92
20171015111,95
20171015121,110
20171015131,101
20171015141,92
20171015151,106
20171015161,102
20171015171,102
20171015181,113
20171015191,121
20171015201,103
20171015211,95
20171015221,88
20171015231,87
20171016001,83
20171016011,64
20171016021,58
20171016031,45
20171016041,40
20171016051,37
20171016061,43
20171016071,50
20171016081,62
20171016091,72
20171016101,92
20171016111,95
20171016121,110
20171016131,101
20171016141,92
20171016151,106
20171016161,102
20171016171,103
20171016181,114
20171016191,121
20171016201,103
20171016211,95
20171016221,88
20171016231,87
20171017001,83
20171017011,65
20171017021,58
20171017031,47
20171017041,40
20171017051,37
20171017061,43
20171017071,50
20171017081,62
20171017091,72
20171017101,92
20171017111,95
20171017121,110
20171017131,101
20171017141,92
20171017151,106
20171017161,102
20171017171,104
20171017181,114
20171017191,121
20171017201,103
20171017211,95
20171017221,88
20171017231,87
20171018001,83
20171018011,66
20171018021,58
20171018031,48
20171018041,40
20171018051,37
20171018061,43
20171018071,50
20171018081,62
20171018091,72
20171018101,92
20171018111,95
20171018121,110
20171018131,101
20171018141,92
20171018151,106
20171018161,102
20171018171,104
20171018181,114
20171018191,121
20171018201,103
20171018211,95
20171018221,88
20171018231,87
20171019001,83
20171019011,66
20171019021,58
20171019031,48
20171019041,40
20171019051,37
20171019061,43
20171019071,50
20171019081,62
20171019091,72
20171019101,93
20171019111,95
20171019121,110
20171019131,101
20171019141,92
20171019151,106
20171019161,102
20171019171,104
20171019181,114
20171019191,121
20171019201,103
20171019211,95
20171019221,88
20171019231,87
20171020001,83
20171020011,65
20171020021,58
20171020031,47
20171020041,40
20171020051,37
20171020061,43
20171020071,50
20171020081,62
20171020091,72
20171020101,93
20171020111,95
20171020121,110
20171020131,101
20171020141,92
20171020151,107
20171020161,102
20171020171,104
20171020181,114
20171020191,122
20171020201,103
20171020211,95
20171020221,88
20171020231,87
20171021001,83
20171021011,64
20171021021,58
20171021031,45
20171021041,40
20171021051,37
20171021061,43
20171021071,50
20171021081,62
20171021091,72
20171021101,93
20171021111,95
20171021121,110
20171021131,101
20171021141,92
20171021151,107
20171021161,102
20171021171,103
20171021181,114
20171021191,122
20171021201,103
20171021211,95
20171021221,88
20171021231,87
20171022001,83
20171022011,64
20171022021,58
20171022031,45
20171022041,40
20171022051,37
20171022061,43
20171022071,50
20171022081,62
20171022091,73
20171022101,93
20171022111,95
20171022121,110
20171022131,101
20171022141,92
20171022151,107
20171022161,103
20171022171,103
20171022181,114
20171022191,122
20171022201,103
20171022211,95
20171022221,88
20171022231,87
20171023001,83
20171023011,64
20171023021,58
20171023031,45
20171023041,40
20171023051,37
20171023061,43
20171023071,50
20171023081,62
20171023091,73
20171023101,93
20171023111,95
20171023121,110
20171023131,101
20171023141,92
20171023151,107
20171023161,103
20171023171,104
20171023181,115
20171023191,122
20171023201,103
20171023211,95
20171023221,88
20171023231,87
20171024001,83
20171024011,65
20171024021,58
20171024031,47
20171024041,40
20171024051,37
20171024061,43
20171024071,50
20171024081,62
20171024091,73
20171024101,93
20171024111,95
20171024121,111
20171024131,102
